text,type
"ага обидно, что это происходит все полгода, и даже заставить себя не получается, эхх((((",0
"@RediLongi @karinka_karink2 забей)))но я с тобой согласна.это бред,Карина,не гони,я тебе утром говорила про него..",1
"Лента ночи
Я сегодня ранняя пташка,всего лишь половина второго,а я уже ухожу :-(
Всем самых заветных мечт в сны
Чмаф http://t.co/T61So9Hn8T",0
"очень волнительно за то, что сейчас происходит. Сердце от аритмии выпрыгивает и сон пропал совсем ....(((",0
посидели в последней капле. самые положительные впечатления :),1
RT @Geecaik: тленька хорощий я чесн не знаю че за хня((,0
"ты Чанель, потому что я тебе в пупок дышу.
а хунхан правильно поставила себя на место Чунмёна ;)
а еще я среди вас макнэ :D",1
сплю такая на парте и со всех сторон подходят ребята я аж ахирелаа:DD,1
"@Lapusya120792 Дорогуша,ты отстала от жизни.Мес. назад её видела я,да она особенная:)",1
"завтра понедельник ;-(
через 2 недели сессия:(
жизнь какашка &gt;&lt;",0
"Уффф…. разобрался как общаться vkontakte через джаббер бот :) Не, я не пользуюсь активно этим сервисом, просто ради спорт",1
Изобрази из себя идеальную женщину. Правда по ним уже немного прилетело дверью от маршрутки( http://t.co/nu7z6NhNfj,0
